item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|168129913165|0,consumer_products,"Nike Air Jordan 1 Retro High OG Chicago Lost and Found, Größe EU 43 US 9.5",Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Gebraucht - Hervorragend,150.0,EUR,luxuryoutlet67,100.0,197,DE,,5.0,544.0,False,,,,,,,,,True
v1|336522611409|0,consumer_products,Nike Air Jordan 1 Retro High OG - Gr. 44 US 10 Neu mit Karton OVP Herren Jordan,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,129.99,EUR,sneakershop307,0.0,0,DE,,5.0,832.0,True,14.0,,,,,,,,True
v1|357521272072|626153769912,consumer_products,Nike Air Jordan 1 Retro High OG DZ5485-042 | Blau Schwarz | Neu | Gewerblich,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,104.99,EUR,urbanstreetvibes,100.0,10,DE,,5.0,1859.0,True,14.0,,,,,,,,True
v1|298225069933|0,consumer_products,Nike Air Jordan 1 Retro OG High Rare Air Men's US12 Causal Sneakers ✅Brand New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,150.0,AUD,solesation2026_au,100.0,25,AU,,8.0,664.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|187420990471|0,consumer_products,Nike Air Jordan 1 Retro High OG SP Dusted Clay  Women's Size 10/ Men's Size 8.5,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,150.0,AUD,artaholic,100.0,277,AU,,7.0,761.0,False,,Jordan,,,,Nike Air Jordan 1,Athletic,Sneaker,True
v1|298225065198|0,consumer_products,Nike Air Jordan 1 Retro OG High Rare Air Men's US11.5 Causal Sneakers Brand New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,150.0,AUD,solesation2026_au,100.0,25,AU,,8.0,664.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|257397132421|0,consumer_products,nike air jordan 1 retro high og,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,Pre-owned - Good,400.0,AUD,danielp3710,100.0,46,AU,,7.0,599.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|157784135213|0,consumer_products,Nike Air Jordan 1 Retro High OG Royal Reimagined | US 11 | Authenticated ✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,219.99,AUD,thetoybanker,99.8,8334,AU,,19.0,4424.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|306811402629|0,consumer_products,Air Jordan 1 Retro High OG Bordeaux 555088-611 Men Size 10 NEW,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,170.09,AUD,chais_cupboard,100.0,380,AU,,3.0,1449.0,True,30.0,Nike,,,,Air Jordan 1,Athletic,Sneaker,True
v1|168273286275|0,consumer_products,Nike Air Jordan 1 Retro High OG Pine Green Men's US 11.5 Basketball Sneaker,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,Pre-owned - Excellent,159.95,AUD,fumsupfinds,100.0,1258,AU,,12.0,2592.0,False,,Jordan,,,,Nike Air Jordan 1,Athletic,Sneaker,True
v1|298225065619|0,consumer_products,Nike Air Jordan 1 Retro OG High Rare Air Men's US12.5 Causal Sneakers Brand New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,150.0,AUD,solesation2026_au,100.0,25,AU,,8.0,664.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|389673774080|0,consumer_products,Nike Air Jordan 1 Retro OG High Hyper Royal - Size US 9.5 mens  - Brand new,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,299.0,AUD,smash.01,100.0,25,AU,,8.0,569.0,False,,Jordan,,,,Jordan Hyper,Athletic,Sneaker,True
v1|137224724651|0,consumer_products,555088-202 Nike Air Jordan 1 Retro High OG Vachetta Tan Heirloom Black (Men's),Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,340.0,AUD,dal-8420,100.0,4,AU,,5.0,824.0,False,,Nike,,,,Nike Air Jordan 1,Athletic,Sneaker,True
v1|226238239858|0,consumer_products,Nike Air Jordan 1 Retro High OG ‘Yellow Ochre’ Mens Size US 10.5 Sneakers New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,179.95,AUD,base_ment_au,99.9,4966,AU,,9.0,454.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|227292799338|0,consumer_products,Nike Air Jordan 1 Retro High OG (GS) Shattered Backboard Size US 4Y (5.5W) New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New without tags,179.95,AUD,base_ment_au,99.9,4966,AU,,8.0,497.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|366344692992|636129900072,consumer_products,Nike Air Jordan 1 Retro High OG Atmosphere Bubblegum,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,170.0,AUD,instock_au,100.0,30,AU,,2.0,798.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|376992260394|0,consumer_products,nike air jordan 1 retro high og,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with imperfections,200.0,AUD,pandybear83,100.0,114,AU,,6.0,187.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|267636443119|0,consumer_products,Nike Air Jordan 1 Retro High OG Prototype White Orange Blue Size 11,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,Pre-owned - Excellent,149.95,AUD,flipinaustralia,100.0,100,AU,,22.0,924.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|389630409811|0,consumer_products,Nike Air Jordan 1 Retro High OG Black and Grey Sneakers,Nike Air Jordan 1 Retro High OG,EBAY_AU,Comfort Shoes,Pre-owned - Good,90.0,AUD,timelessvtg,97.4,41,AU,,7.0,614.0,False,,Nike,,,,,Casual,Retro,True
v1|406860983206|0,consumer_products,Union LA x Air Jordan 1 High Retro OG Chicago Shadow - Size 10M,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,425.0,AUD,bappo05,100.0,1,AU,,6.0,505.0,False,,Nike,,,,,Athletic,Sneaker,True
v1|188212272995|0,consumer_products,Nike Air Jordan 1 Retro High OG Patent Bred Mens Shoes Size US 12 BRAND NEW DS,Nike Air Jordan 1 Retro High OG,EBAY_AU,Casual Shoes,New with tags,330.0,AUD,jordan._.r,100.0,22,AU,,10.0,776.0,False,,Air Jordan,0195243521655,,555088 063,Air Jordan 1 High,Casual,Sneaker,True
v1|147179800007|0,consumer_products,Size 11 - NIKE Air Jordan 1 Retro High OG Stealth White,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,169.99,AUD,krmark94,100.0,12,AU,,5.0,76.0,False,,Jordan,,,,Jordan Air Jordan 1,Athletic,Sneaker,True
v1|226326465243|0,consumer_products,Nike Air Jordan 1 Retro High OG ‘Yellow Ochre’ Mens Size US 9.5 Brand New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New without tags,159.95,AUD,base_ment_au,99.9,4966,AU,,9.0,456.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|225982173591|525102537765,consumer_products,Nike Air Jordan 1 Retro OG High Skyline SE Men Size US 9-13 Casual Sneakers New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New without tags,179.95,AUD,base_ment_au,99.9,4966,AU,,8.0,460.0,True,30.0,Jordan,,,DX0054805,Air Jordan 1 Retro,Athletic,Sneaker,True
v1|298225064092|0,consumer_products,Nike Air Jordan 1 Retro OG High Rare Air Men's US9.5 Causal Sneakers ✅Brand New✅,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,150.0,AUD,solesation2026_au,100.0,25,AU,,8.0,664.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|317761691192|0,consumer_products,Nike Air Jordan 1 Retro High OG 'Black White Mens US 11 ShoesSneakers New ☑️,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New without tags,179.5,AUD,resalewhale,100.0,3492,AU,,8.0,7838.0,True,30.0,Nike,,,,AIR JORDAN retro High OG,Athletic,Sneaker,True
v1|388024206058|0,consumer_products,"Nike Air Jordan 1 Retro High OG Sneaker UK 9/ US 10. Black, Game Royal & Sail",Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,170.0,AUD,fran_711759,100.0,5,AU,,7.0,191.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|116150936384|0,consumer_products,Nike Air Jordan 1 Retro High OG (DZ5485-052) White Cement Size US-10 BRAND NEW,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,180.0,AUD,987trade,100.0,338,AU,,10.0,3085.0,False,,Jordan,,,,Air Jordan 1 Retro High,Athletic,Sneaker,True
v1|406125368670|0,consumer_products,Nike Air Jordan 1 Retro High Tokyo OG CO Neutral Grey Sliver2020 US8.5 BELOW RRP,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,180.0,AUD,curated_collectables_and_coins,100.0,106,AU,,7.0,110.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|167724775889|0,consumer_products,US9.5 / Nike Air Jordan 1 Retro High OG Lost and Found (2022) / BNIB / DZ5485612,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,520.0,AUD,duckish88,100.0,289,AU,,2.0,1456.0,False,,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|147229748041|0,consumer_products,Nike Air Jordan 1 Retro High Men's US 9 OG Dark Mocha 555088-105  Shoes Sneakers,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,Pre-owned - Good,350.0,AUD,relaunch_lab,100.0,2481,AU,,12.0,10476.0,True,30.0,Nike,,,,Air Jordan 1,Athletic,Sneaker,True
v1|197815275908|0,consumer_products,BRAND NEW Nike Air Jordan 1 Retro High OG Men's Black/Yellow Pollen 555088-701,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,New with tags,99.95,AUD,dealsvista111,97.5,180,AU,,8.0,89.0,True,30.0,Jordan,,,,Air Jordan 1,Athletic,Sneaker,True
v1|277763697223|0,consumer_products,Nike Air Jordan 1 Retro High OG White Black 555088-102 US 10.5 - Used With Box,Nike Air Jordan 1 Retro High OG,EBAY_AU,Athletic Shoes,Pre-owned - Good,200.0,AUD,jeffrey1479,100.0,1204,AU,,2.0,457.0,False,,Jordan,,,,Air Jordan 1 Retro High OG,Athletic,Sneaker,True
v1|188018249818|695690515975,consumer_products,Nike Dunk Low LTD Wizard IB2267-001 Mens New,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,78.84,USD,evans.sneakers,100.0,24936,US,,5.0,3717.0,False,,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|157820885754|459224722276,consumer_products,Nike Dunk Low Retro Premium Black Corduroy Men's IB7746-001 New,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,124.97,USD,tw_llc,99.7,3812,US,,6.0,719.0,False,,NIKE,,,,Nike Dunk Low,,,True
v1|356739122665|625693681743,consumer_products,Nike Dunk Low Retro MEN'S White Black Panda DD1391-100 Sneakers Shoes,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,69.99,USD,1stglobalwholesale,99.8,20783,US,,17.0,609.0,True,30.0,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|377122448431|0,consumer_products,Nike Dunk Low Retro LTD Wizard IB2267-001 Men’s Size 10 NEW,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,109.99,USD,everydaysneakerdeals,100.0,17,US,,11.0,504.0,False,,Nike,,,,Nike Dunk,Athletic,Sneaker,True
v1|187298138947|695228300043,consumer_products,"Men's Nike Dunk Low Retro Shoes '80s Color Block Panda Leather, DD1391-100",Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,69.99,USD,the.deal.ninja,99.6,64300,US,,10.0,5291.0,True,30.0,Nike,,,,Nike Dunk Low Retro,Athletic,Sneaker,True
v1|227235059438|526435060645,consumer_products,*NEW* Men Nike Dunk Low Retro SE SUMMIT WHITE / BLUE VOID (IB6752 101) 👍,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,119.99,USD,denim_n_jeans,99.8,26581,US,,5.0,4525.0,True,30.0,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|146816796657|445416155162,consumer_products,Nike Dunk Low Retro BTTYS Clear Jade White Men's Shoes Multi Sizes DV0833-101,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,82.95,USD,amazingi68,99.6,1269,US,,5.0,4576.0,True,30.0,Nike,,,,Nike Dunk Retro Low,Athletic,Sneaker,True
v1|257461923617|0,consumer_products,New W/O Box Nike Dunk Low Grey Fog White DD1391-103 Men’s Size 13,Nike Dunk Low,EBAY_US,Athletic Shoes,New without box,74.99,USD,spaulding-sales,99.1,559,US,,7.0,477.0,False,,Nike,195238789138,,,Nike Dunk Low,Athletic,Sneaker,True
v1|365844623304|635632057780,consumer_products,Nike Dunk Low Retro SE Harlem Globetrotters Pop Dot Swoosh HQ3613-133 Multi Size,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,66.45,USD,superiordealz1,99.8,14188,US,,11.0,4062.0,False,,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|227166160530|526364590338,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,112.21,USD,denim_n_jeans,99.8,26581,US,,5.0,2720.0,True,30.0,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|127816611753|0,consumer_products,Nike Dunk Low Mens 8.5 White Navy Retro Basketball Streetwear Sneakers,Nike Dunk Low,EBAY_US,Athletic Shoes,Pre-owned - Excellent,35.99,USD,thatguyresells,99.8,658,US,,10.0,494.0,True,30.0,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|157501873383|458970553770,consumer_products,Nike Dunk Low Retro SE Gum Pack Olive Men Casual Shoes Sneakers IB6399-002,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,84.55,USD,mes.global,99.8,12794,US,,9.0,1589.0,True,30.0,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|277264124318|2560440403750,consumer_products,Nike Dunk Low Retro White Glacier Blue DV0833-104 sz 13 Men's,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,63.69,USD,uniqosolecom,99.6,34495,US,,8.0,18653.0,False,,Nike,,,,Nike Dunk Low Retro White Glacier Blue,Athletic,Sneaker,True
v1|257428662131|558095048378,consumer_products,Nike Dunk Low QS Shoes Varsity Red Silver White FQ6965-600 Mens Multi Sizes New,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,69.93,USD,ukcats239,100.0,18029,US,,12.0,1363.0,False,,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|177829987271|477522392978,consumer_products,Nike Dunk Low top Skateboard Shoes MENS GREEN / White - HF5441-115 Multi Sizes,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,94.97,USD,rhinobeefootwears,99.9,2262,US,,7.0,618.0,False,,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|377122445181|0,consumer_products,Nike Dunk Low SE Olive Brown Orange DV0830-300 Men’s Size 10 NEW,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,109.99,USD,everydaysneakerdeals,100.0,17,US,,10.0,441.0,False,,Nike,0194958118785,,,Nike Dunk,Athletic,Sneaker,True
v1|227099191165|526277900655,consumer_products,Nike Dunk Low Retro Psychic Blue Sail Casual Sneakers HF5441-400 Men's Sizes,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,75.0,USD,masskickss,99.7,4954,US,,8.0,3724.0,False,,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|297401227390|594883716341,consumer_products,Nike Dunk Low Retro Knicks Men Lifestyle Casual Shoes Sneakers DV0833-800,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,93.0,USD,id4shoes,99.8,133039,TW,,8.0,9069.0,True,30.0,Nike,,,Dv0833800,Dunk Low Retro,Athletic,Athletic Sneakers,True
v1|306886885726|0,consumer_products,Nike SB Dunk Low “Som Tum” Songkran IB6206-701 - Size 11.5 - Deadstock 2026,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,180.0,USD,premebackwood,100.0,82,US,,5.0,1647.0,False,,Nike,,,,Nike SB Dunk,Athletic,Sneaker,True
v1|167458460123|467131078186,consumer_products,Nike Dunk Low Retro PRM University Gold Yellow Men's Shoes HF4867-739,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,99.99,USD,solecool_usa,99.8,3759,US,,7.0,449605.0,False,,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|204957144978|506031025386,consumer_products,Nike Dunk Low Premium Medium Curry DD1390-100 Men Size,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,94.0,USD,swaxbox,100.0,37671,US,,7.0,4062.0,False,,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|317487802896|616022797381,consumer_products,Nike Dunk Low Hyper Royal HF5441-401 Men's,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,74.99,USD,atmkicks,99.7,3152,US,,7.0,91284.0,False,,Nike,,,,Nike Dunk Low,Athletic,Sneaker,True
v1|406866531794|0,consumer_products,Nike Dunk Low Men's Size 7 Pale Ivory Wheat HF5441-108,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,75.0,USD,baysolutions,99.9,1676,US,,10.0,176.0,True,30.0,Nike,,,,Nike Dunk Low Retro,,,True
v1|277893426942|0,consumer_products,NEW Nike Dunk Low ‘Punk Rock Digital Camo’ NBY IB2260-500 Men’s Size 10,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,79.95,USD,mark_down,99.7,4484,US,,7.0,317.0,True,30.0,Nike,,,,Punk,Athletic,Sneaker,True
v1|276120616022|578489320917,consumer_products,Nike Dunk Low Stadium Green Celtics FN3612-300,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,89.99,USD,thesneakpeek,99.8,21631,US,,8.0,574.0,False,,Nike,,,FN3612 300,Nike Dunk Low,Athletic,Sneaker,True
v1|267466451222|567247796627,consumer_products,[TARIFF-FREE] Nike SB Dunk Low Pro Pale Ivory Size 10-11-11.5 Gum HJ0367-100,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,119.95,USD,authentic_footwear_only,99.5,639,CA,,10.0,4506.0,True,14.0,Nike,,,,Nike SB Dunk Low,Athletic,Sneaker,True
v1|256357096335|556425088599,consumer_products,Nike Dunk Low Retro Men's Shoes White-Picante Red DV0831-103,Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,94.61,USD,right_boot_forward,99.8,46688,US,,6.0,26666.0,True,30.0,Nike,,,,,Athletic,Fashion Sneakers,True
v1|406748181419|676984166226,consumer_products,Nike Dunk Low Light Army White (IB3079 300),Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,141.0,USD,baysolutions,99.9,1676,US,,1.0,116.0,True,30.0,Nike,,,,,,,True
v1|389903200913|0,consumer_products,"Nike Dunk Low Retro ""Team Red"" – Men’s Size 9.5 (Only Worn 2x)",Nike Dunk Low,EBAY_US,Athletic Shoes,Pre-owned - Excellent,70.0,USD,patrick.1s,100.0,6,US,,5.0,243.0,False,,Nike,,,,Nike Dunks,Athletic,Sneaker,True
v1|377005484447|645515031187,consumer_products,"Nike Dunk Low Retro SE ""Diffused Blue"" IB6551-400",Nike Dunk Low,EBAY_US,Athletic Shoes,New with box,136.0,USD,sole_b1ock,99.3,12985,HK,,3.0,155480.0,False,,Nike,,,IB6651-400,IB6651-400,Athletic,Sneaker,True
v1|317559027522|616114372697,consumer_products,NIKE DUNK LOW RETRO SE UK SIZES RRP £120,Nike Dunk Low,EBAY_GB,Trainers,New with box,70.0,GBP,nike_air_gordon,100.0,1191,GB,,6.0,5163.0,True,30.0,Nike,,,,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|327019540830|515917927638,consumer_products,Nike Dunk Low Retro SE White Light Pumice FQ8249-101,Nike Dunk Low,EBAY_GB,Trainers,New without box,72.99,GBP,pg_kicks,100.0,8029,GB,,22.0,1079.0,True,30.0,Nike,,,FQ8249 101,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|317129702452|615626617324,consumer_products,NIKE DUNK LOW RETRO UK SIZES RRP £110,Nike Dunk Low,EBAY_GB,Trainers,New with box,70.0,GBP,nike_air_gordon,100.0,1191,GB,,9.0,13530.0,True,30.0,Nike,,,DD1391100,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|157699012663|0,consumer_products,Nike Dunk Low Grey Fog Men's Size 7 UK Grey and White Brand New ,Nike Dunk Low,EBAY_GB,Trainers,New with box,44.9,GBP,rorle0,100.0,259,GB,,8.0,22.0,False,,Nike,,,,Nike Dunk Low,Trainer,Sneaker,True
v1|377122657682|0,consumer_products,Nike Dunk Low Retro Men's Trainers Size 8.5uk,Nike Dunk Low,EBAY_GB,Trainers,Pre-owned - Fair,21.5,GBP,romanemonrose,100.0,11,GB,,5.0,591.0,False,,Nike,,,,,Trainer,Sneaker,True
v1|267567039832|567383422142,consumer_products,NIKE DUNK LOW RETRO UK SIZES RRP £115,Nike Dunk Low,EBAY_GB,Trainers,New with box,55.03,GBP,2014ukskre,100.0,1362,GB,,6.0,3770.0,True,14.0,Nike,,,,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|316641571927|615157444132,consumer_products,NIKE SB DUNK LOW PRO UK SIZES RRP £120,Nike Dunk Low,EBAY_GB,Trainers,New with box,71.99,GBP,nike_air_gordon,100.0,1191,GB,,11.0,2025.0,True,30.0,Nike,,,,Nike SB Dunk Low,Trainer,Sneaker,True
v1|137236243876|0,consumer_products,Nike SB Dunk Low There Skateboards - UK 7 US 9 - HF7743-001 - Fast Ship,Nike Dunk Low,EBAY_GB,Trainers,New with box,195.0,GBP,mk2driver-sneakers,100.0,292,GB,,7.0,139.0,True,30.0,Nike,,,HF7743-001,Nike SB Dunk Low,Trainer,Sneaker,True
v1|137236269872|0,consumer_products,Nike Dunk SB Low Lagoon Pulse FTC - UK 6.5 US 7.5 - DH7687-400 - Fast Ship,Nike Dunk Low,EBAY_GB,Trainers,New with box,175.0,GBP,mk2driver-sneakers,100.0,292,GB,,6.0,508.0,True,30.0,Nike,,,DH7687-400,Nike Dunk SB,Trainer,Sneaker,True
v1|137236241585|0,consumer_products,Nike SB Dunk Low Premium Philadelphia Phillies - UK 6 EU 39 US 6.5 - DQ4040-400,Nike Dunk Low,EBAY_GB,Trainers,New with box,225.0,GBP,mk2driver-sneakers,100.0,292,GB,,8.0,611.0,True,30.0,Nike,,,DQ4040-400,Nike SB Dunk Low,Trainer,Sneaker,True
v1|306884840766|0,consumer_products,Nike Trainers Mens UK 7 SB Dunk Low Supreme Stars Barkroot Brown Skateboarding,Nike Dunk Low,EBAY_GB,Trainers,New with box,314.99,GBP,troysthrift,100.0,3962,GB,,13.0,490.0,True,30.0,Nike,,,DH3228 103,Nike SB Dunk Low,Trainer,Sneaker,True
v1|358459267591|0,consumer_products,Nike Dunk Low Retro Miami Dolphins Trainers White/Dusty Cactus DV0833-102 UK 10,Nike Dunk Low,EBAY_GB,Trainers,New without box,197.26,GBP,card.shark,100.0,124,GB,,5.0,458.0,False,,Nike,,,DV0833102,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|137236316102|0,consumer_products,Nike SB Dunk Low Pro ISO Court Purple Orange Label - UK 9 US 10 - DV5464-500,Nike Dunk Low,EBAY_GB,Trainers,New with box,160.0,GBP,mk2driver-sneakers,100.0,292,GB,,8.0,538.0,True,30.0,Nike,,,DV5464-500,Nike SB Dunk Low,Trainer,Sneaker,True
v1|358457081597|0,consumer_products,Nike Dunk Low Size 9,Nike Dunk Low,EBAY_GB,Trainers,Pre-owned - Good,19.36,GBP,bertwere0,100.0,27,GB,,7.0,498.0,False,,Nike,,,,Nike Dunk Low,Trainer,Sneaker,True
v1|389832657745|0,consumer_products,Nike Dunk Low- New With Box,Nike Dunk Low,EBAY_GB,Trainers,New with box,42.3,GBP,naimul.2210,100.0,69,GB,,7.0,35.0,False,,Nike,,,HV2390-100,Nike Dunk Low,Trainer,Sneaker,True
v1|117064035275|0,consumer_products,Nike Dunk Low Men'  Grey/white/volt,Nike Dunk Low,EBAY_GB,Trainers,New with box,52.7,GBP,dealsupondeals,100.0,67,GB,,5.0,498.0,False,,Nike,,,,Nike Dunk Low,Trainer,Sneaker,True
v1|298238691145|0,consumer_products,Nike Dunk retro Low Navy / White / Yellow | UK 9 | Excellent Condition,Nike Dunk Low,EBAY_GB,Trainers,Pre-owned - Excellent,68.3,GBP,jamr6703,100.0,121,GB,,10.0,608.0,False,,Nike,,,,Nike Dunk Retro Low,Trainer,Sneaker,True
v1|137236304847|0,consumer_products,Nike SB Dunk Low Supreme Stars Black - UK 10 US 11 - DH3228-102 - Fast Ship,Nike Dunk Low,EBAY_GB,Trainers,New with box,350.0,GBP,mk2driver-sneakers,100.0,292,GB,,9.0,608.0,True,30.0,Nike,,,DH3228-102,Nike SB Dunk Low,Trainer,Sneaker,True
v1|318159049079|0,consumer_products,Nike Dunk Low GS Sail Black Chile Red NBA 75th Anniversary edition Uk 8! New ✅ ,Nike Dunk Low,EBAY_GB,Trainers,New with box,52.7,GBP,nuur-3008,0.0,0,GB,,5.0,442.0,False,,Nike,,,,Nike Dunk Low,Trainer,Sneaker,True
