batch_idx,batch_time_sec,llm_time_sec
6030,43.84899498196319,43.83945226017386
6040,54.131305638933554,54.121823510853574
6050,54.381972186034545,54.372540045995265
6060,48.20657288306393,48.19709979207255
6070,50.38998327194713,50.380522292107344
6080,47.935455289203674,47.92600060813129
6090,47.63354998710565,47.623953653965145
6100,54.06235401588492,54.052917656023055
6110,48.46857801801525,48.458968615857884
6120,43.76251528784633,43.75309721613303
6130,47.33379753283225,47.324327043956146
6140,43.90278889914043,43.893317870097235
6150,53.173565504839644,53.16407549800351
6160,51.80747308721766,51.79810436302796
6170,45.62176676094532,45.61231833905913
6180,51.18782376893796,51.17833935213275
6190,56.04945979593322,56.04002026701346
6200,42.24644921999425,42.23713537189178
6210,44.27362664695829,44.26420258311555
6220,51.2494636089541,51.239934767829254
6230,44.533985326997936,44.52449057600461
6240,50.13589685293846,50.12636019010097
6250,54.92336015612818,54.91396328411065
6260,49.077846370171756,49.0685247220099
6270,53.49076784704812,53.481425914913416
6280,55.12614646414295,55.116766509832814
6290,51.92342846095562,51.91394539503381
6300,46.028960461961105,46.019271625904366
6310,47.21083538699895,47.20117478398606
6320,47.06146788899787,47.052083985181525
6330,39.50461189402267,39.49528920208104
6340,37.78223971580155,37.772885733051226
6350,46.65102927386761,46.64155222917907
6360,43.886675444897264,43.87732478999533
6370,51.35743109299801,51.34801841992885
6380,50.176774283871055,50.16730025410652
6390,47.382848754990846,47.37315154215321
6400,51.02943862299435,51.01993972598575
6410,50.980518374126405,50.971006992971525
6420,56.50948471296579,56.49978147493675
6430,47.035611677216366,47.026064991019666
6440,47.236628622049466,47.22707901499234
6450,45.488944303942844,45.47947483998723
6460,53.57229547202587,53.5627202000469
6470,49.82071987306699,49.81119185616262
6480,45.816419224021956,45.8070575830061
6490,50.54914128105156,50.53964039986022
6500,50.48828330799006,50.47889024298638
6510,26.100743961986154,26.097720911027864
